id_cliente,timestamp_chegada,dia_semana,hora,canal,tempo_servico_min,tam_pedido_itens,ticket_R$,perfil_totem,atendentes_efetivos,intervalo_chegada_min
9263,2026-05-08 12:25:06.905672,sex,12,drive,2.614,2,20.2,,1,0.5909544666666666
9264,2026-05-08 12:25:17.660369,sex,12,drive,2.634,4,57.05,,1,0.17924495000000001
9265,2026-05-08 12:25:35.313064,sex,12,drive,2.452,3,38.76,,1,0.29421158333333336
9168,2026-05-08 12:25:36.508264,sex,12,totem,2.157,2,31.52,jovem,4,2.2533719666666667
9266,2026-05-08 12:25:38.464011,sex,12,drive,8.559,5,70.15,,1,0.05251578333333333
9267,2026-05-08 12:25:49.739196,sex,12,drive,2.082,2,34.87,,1,0.18791975
9268,2026-05-08 12:26:00.123993,sex,12,drive,2.499,2,30.76,,1,0.17307995
9169,2026-05-08 12:26:05.617133,sex,12,totem,3.0,1,16.74,jovem,4,0.4851478166666666
9170,2026-05-08 12:26:13.137623,sex,12,totem,4.904,5,46.45,jovem,4,0.1253415
9269,2026-05-08 12:26:32.852009,sex,12,drive,9.102,5,52.89,,1,0.5454669333333333
9171,2026-05-08 12:26:46.666015,sex,12,totem,0.896,5,77.48,idoso,4,0.5588065333333333
9083,2026-05-08 12:26:53.481774,sex,12,balcao,0.94,4,35.93,,1,2.8754527
9270,2026-05-08 12:26:54.271698,sex,12,drive,4.64,2,21.17,,1,0.3569948166666667
9271,2026-05-08 12:26:56.488718,sex,12,drive,11.754,4,64.96,,1,0.036950333333333335
9272,2026-05-08 12:26:57.681357,sex,12,drive,1.407,3,27.25,,1,0.019877316666666665
9273,2026-05-08 12:27:06.718039,sex,12,drive,4.338,5,84.34,,1,0.1506113666666667
9274,2026-05-08 12:27:14.896700,sex,12,drive,8.088,1,12.02,,1,0.13631101666666667
9275,2026-05-08 12:27:28.104669,sex,12,drive,1.535,3,33.12,,1,0.22013281666666668
9084,2026-05-08 12:27:46.197754,sex,12,balcao,0.525,1,12.73,,1,0.8785996666666667
9172,2026-05-08 12:27:51.942534,sex,12,totem,9.312,3,30.51,idoso,4,1.0879419833333333
9085,2026-05-08 12:27:58.889315,sex,12,balcao,0.525,4,65.43,,1,0.21152601666666668
9276,2026-05-08 12:28:15.986062,sex,12,drive,4.116,2,23.27,,1,0.7980232166666668
9086,2026-05-08 12:28:34.715692,sex,12,balcao,0.547,3,47.01,,1,0.5971062833333334
9277,2026-05-08 12:28:42.221998,sex,12,drive,5.514,2,31.72,,1,0.4372656
9087,2026-05-08 12:28:44.065373,sex,12,balcao,0.304,1,15.88,,1,0.15582801666666668
9278,2026-05-08 12:28:49.431122,sex,12,drive,7.994,2,27.96,,1,0.12015206666666667
9088,2026-05-08 12:29:19.201785,sex,12,balcao,0.16,3,26.5,,1,0.5856068666666666
9279,2026-05-08 12:29:19.766538,sex,12,drive,0.72,2,17.46,,1,0.5055902666666666
9089,2026-05-08 12:29:56.079443,sex,12,balcao,1.656,3,48.09,,1,0.6146276333333333
9090,2026-05-08 12:29:58.038402,sex,12,balcao,3.871,2,21.27,,1,0.032649316666666664
9091,2026-05-08 12:30:07.836225,sex,12,balcao,2.338,1,17.89,,1,0.16329705
9092,2026-05-08 12:30:33.320683,sex,12,balcao,2.657,2,25.48,,1,0.42474096666666666
9093,2026-05-08 12:30:58.595480,sex,12,balcao,0.695,3,31.62,,1,0.4212466166666667
9094,2026-05-08 12:31:40.071763,sex,12,balcao,0.743,4,44.76,,1,0.6912713833333334
9095,2026-05-08 12:31:51.337060,sex,12,balcao,2.924,4,65.8,,1,0.18775495
9096,2026-05-08 12:31:57.857151,sex,12,balcao,1.665,1,9.88,,1,0.10866818333333333
9280,2026-05-08 12:32:13.732887,sex,12,drive,3.84,1,16.01,,1,2.89943915
9173,2026-05-08 12:32:32.283320,sex,12,totem,0.962,4,66.95,jovem,4,4.672346433333333
9281,2026-05-08 12:32:45.642835,sex,12,drive,1.328,3,33.49,,1,0.5318324666666666
9282,2026-05-08 12:32:55.005346,sex,12,drive,3.037,3,30.16,,1,0.15604184999999998
9097,2026-05-08 12:33:01.221995,sex,12,balcao,1.971,2,27.5,,1,1.0560807333333333
9174,2026-05-08 12:33:17.453979,sex,12,totem,1.03,2,25.37,idoso,4,0.7528443166666666
9098,2026-05-08 12:33:21.606933,sex,12,balcao,0.379,2,28.56,,1,0.33974896666666665
9099,2026-05-08 12:33:22.620995,sex,12,balcao,6.529,2,29.7,,1,0.016901033333333332
9283,2026-05-08 12:33:24.417300,sex,12,drive,4.455,2,20.23,,1,0.4901992333333334
9284,2026-05-08 12:33:29.860361,sex,12,drive,4.188,3,36.23,,1,0.09071768333333334
9175,2026-05-08 12:34:07.393117,sex,12,totem,7.688,3,25.88,idoso,4,0.8323189666666667
9285,2026-05-08 12:34:10.323431,sex,12,drive,4.868,2,34.48,,1,0.6743845
9286,2026-05-08 12:34:15.924923,sex,12,drive,1.261,3,50.1,,1,0.0933582
9100,2026-05-08 12:34:53.513362,sex,12,balcao,2.335,3,41.59,,1,1.5148727833333333
9101,2026-05-08 12:35:00.875290,sex,12,balcao,3.913,3,26.13,,1,0.1226988
9287,2026-05-08 12:35:04.896293,sex,12,drive,5.193,5,68.28,,1,0.8161895
9102,2026-05-08 12:35:48.149354,sex,12,balcao,1.029,4,40.18,,1,0.7879010666666667
9103,2026-05-08 12:35:55.896058,sex,12,balcao,0.373,5,64.93,,1,0.12911173333333334
9104,2026-05-08 12:36:02.608180,sex,12,balcao,0.563,4,36.67,,1,0.1118687
9105,2026-05-08 12:36:31.541463,sex,12,balcao,2.743,5,63.69,,1,0.4822213833333333
9288,2026-05-08 12:36:32.299652,sex,12,drive,4.989,3,49.37,,1,1.45672265
9289,2026-05-08 12:36:42.803147,sex,12,drive,7.764,2,24.74,,1,0.17505825
9176,2026-05-08 12:37:16.471362,sex,12,totem,6.266,2,19.63,jovem,4,3.1513040833333337
9177,2026-05-08 12:37:24.218382,sex,12,totem,2.073,2,24.42,idoso,4,0.129117
9290,2026-05-08 12:37:41.014009,sex,12,drive,1.142,3,45.53,,1,0.9701810333333333
9178,2026-05-08 12:37:47.947675,sex,12,totem,0.934,1,15.07,idoso,4,0.3954882166666666
9179,2026-05-08 12:38:00.422558,sex,12,totem,1.15,2,23.17,jovem,4,0.20791471666666667
9291,2026-05-08 12:38:02.876278,sex,12,drive,2.721,3,53.82,,1,0.36437115000000003
9106,2026-05-08 12:39:15.022889,sex,12,balcao,5.141,1,12.09,,1,2.7246904333333335
9107,2026-05-08 12:39:18.450777,sex,12,balcao,1.771,2,22.73,,1,0.057131466666666665
9180,2026-05-08 12:39:24.447730,sex,12,totem,0.345,4,52.62,idoso,4,1.4004195333333334
9292,2026-05-08 12:39:43.963118,sex,12,drive,5.808,1,13.09,,1,1.6847806666666665
9293,2026-05-08 12:39:52.335121,sex,12,drive,7.515,3,47.98,,1,0.13953338333333332
9294,2026-05-08 12:40:09.464306,sex,12,drive,4.979,2,24.92,,1,0.2854864166666667
9108,2026-05-08 12:40:13.820047,sex,12,balcao,3.514,4,50.76,,1,0.9228211666666667
9109,2026-05-08 12:40:15.946549,sex,12,balcao,0.849,3,45.96,,1,0.0354417
9295,2026-05-08 12:40:26.921792,sex,12,drive,1.953,2,18.25,,1,0.2909581
9110,2026-05-08 12:40:29.009126,sex,12,balcao,0.373,2,21.23,,1,0.21770961666666666
9111,2026-05-08 12:40:42.670729,sex,12,balcao,0.807,1,11.31,,1,0.22769338333333333
9296,2026-05-08 12:40:50.553863,sex,12,drive,0.333,1,14.28,,1,0.39386785
9112,2026-05-08 12:40:51.063754,sex,12,balcao,1.456,4,66.07,,1,0.13988375
9113,2026-05-08 12:40:51.551323,sex,12,balcao,1.891,4,43.35,,1,0.00812615
9181,2026-05-08 12:40:55.106183,sex,12,totem,3.111,3,44.56,idoso,4,1.5109742166666666
9182,2026-05-08 12:40:56.729322,sex,12,totem,1.001,1,13.29,idoso,4,0.02705231666666667
9114,2026-05-08 12:41:13.778348,sex,12,balcao,0.511,5,55.28,,1,0.37045041666666667
9115,2026-05-08 12:41:39.280186,sex,12,balcao,11.755,3,50.62,,1,0.4250306333333333
9297,2026-05-08 12:41:42.223893,sex,12,drive,2.449,4,41.65,,1,0.8611671666666666
9298,2026-05-08 12:41:44.507353,sex,12,drive,3.135,5,76.34,,1,0.03805766666666666
9183,2026-05-08 12:41:54.651222,sex,12,totem,0.396,1,14.87,jovem,4,0.965365
9184,2026-05-08 12:41:57.914367,sex,12,totem,0.8,1,14.18,jovem,4,0.054385750000000004
9299,2026-05-08 12:42:55.402564,sex,12,drive,1.029,5,74.73,,1,1.18158685
9116,2026-05-08 12:43:07.905336,sex,12,balcao,3.055,3,35.25,,1,1.4770858333333334
9185,2026-05-08 12:43:09.343461,sex,12,totem,3.741,1,13.93,jovem,4,1.1904849000000002
9300,2026-05-08 12:43:10.631381,sex,12,drive,1.376,1,17.85,,1,0.25381361666666663
9301,2026-05-08 12:43:14.774840,sex,12,drive,7.19,2,34.6,,1,0.06905765
9302,2026-05-08 12:43:32.109943,sex,12,drive,3.595,3,38.03,,1,0.28891838333333336
9303,2026-05-08 12:43:40.017862,sex,12,drive,0.588,2,30.99,,1,0.13179865
9186,2026-05-08 12:43:40.159986,sex,12,totem,0.746,5,71.01,jovem,4,0.51360875
9304,2026-05-08 12:43:49.482442,sex,12,drive,2.701,1,9.9,,1,0.157743
9117,2026-05-08 12:43:50.551558,sex,12,balcao,0.557,3,53.39,,1,0.7107703666666667
9305,2026-05-08 12:44:14.926778,sex,12,drive,9.927,1,16.07,,1,0.42407226666666664
9187,2026-05-08 12:44:22.539877,sex,12,totem,0.493,3,28.86,jovem,4,0.7063315166666667
9118,2026-05-08 12:44:34.379306,sex,12,balcao,4.126,3,42.99,,1,0.7304624666666667
9188,2026-05-08 12:44:55.203802,sex,12,totem,1.992,3,26.55,jovem,4,0.5443987499999999
9306,2026-05-08 12:45:03.963896,sex,12,drive,1.537,5,74.43,,1,0.8172853
9189,2026-05-08 12:45:04.416536,sex,12,totem,0.46,1,15.25,jovem,4,0.15354556666666666
9307,2026-05-08 12:45:14.707975,sex,12,drive,4.555,1,9.07,,1,0.17906798333333332
9190,2026-05-08 12:45:19.836776,sex,12,totem,0.191,4,34.81,jovem,4,0.257004
9308,2026-05-08 12:45:45.386250,sex,12,drive,2.246,1,11.17,,1,0.5113045833333333
9191,2026-05-08 12:45:55.957358,sex,12,totem,0.166,1,11.74,jovem,4,0.6020097
9309,2026-05-08 12:46:05.163671,sex,12,drive,1.76,5,65.36,,1,0.32962368333333336
9192,2026-05-08 12:46:09.663318,sex,12,totem,12.826,1,15.1,idoso,4,0.22843266666666664
9310,2026-05-08 12:46:21.804549,sex,12,drive,3.531,3,33.06,,1,0.27734796666666667
9311,2026-05-08 12:46:47.508303,sex,12,drive,10.831,3,27.79,,1,0.4283959
9312,2026-05-08 12:46:52.588910,sex,12,drive,2.823,3,33.68,,1,0.08467678333333332
9193,2026-05-08 12:47:00.659961,sex,12,totem,0.494,5,44.3,jovem,4,0.84994405
9194,2026-05-08 12:47:15.977623,sex,12,totem,3.373,1,13.27,jovem,4,0.25529436666666666
9313,2026-05-08 12:47:33.435057,sex,12,drive,8.226,1,14.89,,1,0.6807691166666667
9119,2026-05-08 12:47:46.542715,sex,12,balcao,0.563,5,76.69,,1,3.2027234833333336
9120,2026-05-08 12:47:47.386411,sex,12,balcao,3.332,2,29.2,,1,0.0140616
9195,2026-05-08 12:47:52.950338,sex,12,totem,0.132,4,69.77,jovem,4,0.6162119166666666
9314,2026-05-08 12:47:52.950343,sex,12,drive,2.992,2,29.56,,1,0.32525476666666664
9315,2026-05-08 12:48:09.993232,sex,12,drive,2.669,2,19.11,,1,0.28404815
9196,2026-05-08 12:48:15.037832,sex,12,totem,2.649,3,52.17,idoso,4,0.3681249
9121,2026-05-08 12:48:53.773149,sex,12,balcao,6.08,1,12.41,,1,1.1064456333333332
9197,2026-05-08 12:48:58.706767,sex,12,totem,0.615,4,51.36,idoso,4,0.7278155833333333
9122,2026-05-08 12:49:10.723872,sex,12,balcao,2.261,2,27.46,,1,0.28251205
9198,2026-05-08 12:49:32.692027,sex,12,totem,0.207,2,17.79,jovem,4,0.566421
9316,2026-05-08 12:49:33.763475,sex,12,drive,1.697,3,31.74,,1,1.3961707166666666
9199,2026-05-08 12:49:35.263912,sex,12,totem,2.028,4,42.03,idoso,4,0.04286475
9123,2026-05-08 12:49:37.522020,sex,12,balcao,0.394,1,10.29,,1,0.4466358
9317,2026-05-08 12:49:38.972314,sex,12,drive,3.836,3,44.73,,1,0.08681398333333333
9318,2026-05-08 12:49:43.935854,sex,12,drive,1.977,2,32.06,,1,0.08272566666666667
9319,2026-05-08 12:50:14.753292,sex,12,drive,12.364,2,28.16,,1,0.5136239666666667
9124,2026-05-08 12:50:18.081786,sex,12,balcao,1.543,3,53.55,,1,0.6759961000000001
9125,2026-05-08 12:50:25.665213,sex,12,balcao,0.447,4,49.82,,1,0.12639045000000002
9126,2026-05-08 12:50:29.723085,sex,12,balcao,4.624,3,49.55,,1,0.06763119999999999
9127,2026-05-08 12:51:00.897018,sex,12,balcao,0.259,1,16.45,,1,0.51956555
9320,2026-05-08 12:51:45.279273,sex,12,drive,2.413,4,61.26,,1,1.50876635
9128,2026-05-08 12:52:04.624726,sex,12,balcao,0.569,3,41.85,,1,1.0621284666666666
9321,2026-05-08 12:52:27.293123,sex,12,drive,9.188,5,74.62,,1,0.7002308333333332
9200,2026-05-08 12:52:50.821860,sex,12,totem,1.761,2,19.57,jovem,4,3.2592991333333337
9201,2026-05-08 12:53:08.584609,sex,12,totem,6.312,4,56.51,idoso,4,0.2960458166666667
9322,2026-05-08 12:53:12.005571,sex,12,drive,3.735,5,74.76,,1,0.7452074666666667
9323,2026-05-08 12:53:13.527312,sex,12,drive,3.311,3,39.02,,1,0.02536235
9324,2026-05-08 12:53:15.023451,sex,12,drive,2.734,5,87.89,,1,0.02493565
9202,2026-05-08 12:53:17.511305,sex,12,totem,3.065,3,43.51,jovem,4,0.14877826666666666
9325,2026-05-08 12:53:20.681551,sex,12,drive,6.987,3,32.55,,1,0.09430166666666667
9129,2026-05-08 12:53:28.449442,sex,12,balcao,1.149,2,24.34,,1,1.3970786
9203,2026-05-08 12:53:34.211905,sex,12,totem,0.858,1,11.68,jovem,4,0.27834333333333333
9326,2026-05-08 12:53:49.978854,sex,12,drive,2.377,3,26.82,,1,0.4882883833333333
9327,2026-05-08 12:53:53.496492,sex,12,drive,0.689,1,10.41,,1,0.0586273
9204,2026-05-08 12:54:51.616250,sex,12,totem,1.456,4,50.89,jovem,4,1.2900724166666668
9130,2026-05-08 12:55:23.109436,sex,12,balcao,4.966,1,16.52,,1,1.9109999
9205,2026-05-08 12:55:47.002807,sex,12,totem,1.931,4,54.14,jovem,4,0.9231092833333334
9328,2026-05-08 12:55:57.696991,sex,12,drive,3.134,2,23.07,,1,2.0700083166666667
9131,2026-05-08 12:55:58.868346,sex,12,balcao,6.032,3,46.8,,1,0.5959818333333333
9132,2026-05-08 12:56:02.001066,sex,12,balcao,2.421,1,11.11,,1,0.052212
9206,2026-05-08 12:56:32.180700,sex,12,totem,0.844,2,30.2,jovem,4,0.7529648833333333
9329,2026-05-08 12:56:39.934864,sex,12,drive,5.338,2,27.44,,1,0.70396455
9133,2026-05-08 12:56:43.640920,sex,12,balcao,6.83,4,44.85,,1,0.6939975666666667
9134,2026-05-08 12:57:02.062663,sex,12,balcao,1.559,4,67.3,,1,0.30702904999999997
9330,2026-05-08 12:57:02.602363,sex,12,drive,3.337,2,25.23,,1,0.37779165
9207,2026-05-08 12:57:03.656226,sex,12,totem,0.183,1,17.69,jovem,4,0.5245921
9208,2026-05-08 12:57:15.399579,sex,12,totem,0.226,3,36.13,idoso,4,0.19572255000000002
9209,2026-05-08 12:57:29.270298,sex,12,totem,1.317,3,31.25,jovem,4,0.23117864999999999
9210,2026-05-08 12:57:40.453257,sex,12,totem,4.272,3,34.66,idoso,4,0.18638265
9331,2026-05-08 12:57:49.833610,sex,12,drive,4.014,1,15.59,,1,0.78718745
9135,2026-05-08 12:57:55.135134,sex,12,balcao,2.037,1,9.06,,1,0.8845411833333333
9332,2026-05-08 12:58:16.544719,sex,12,drive,1.728,2,31.76,,1,0.44518515000000003
9136,2026-05-08 12:58:17.791678,sex,12,balcao,0.472,1,15.8,,1,0.37760906666666666
9333,2026-05-08 12:58:19.847308,sex,12,drive,12.414,5,73.04,,1,0.055043150000000006
9211,2026-05-08 12:58:56.679455,sex,12,totem,4.309,5,80.68,jovem,4,1.2704366333333332
9334,2026-05-08 12:59:45.159704,sex,12,drive,5.191,2,18.17,,1,1.4218732666666667
9335,2026-05-08 12:59:54.695007,sex,12,drive,1.591,3,36.48,,1,0.15892171666666668
9528,2026-05-08 13:00:13.608263,sex,13,drive,3.762,1,13.58,,1,0.31522093333333334
9336,2026-05-08 13:00:23.521672,sex,13,balcao,0.791,4,39.13,,1,2.0954999
9529,2026-05-08 13:00:36.831516,sex,13,drive,2.548,5,86.16,,1,0.3870542166666667
9440,2026-05-08 13:00:42.548278,sex,13,totem,0.117,1,14.21,jovem,4,1.7644803833333333
9441,2026-05-08 13:00:44.363994,sex,13,totem,9.009,4,54.1,idoso,4,0.030261933333333334
9337,2026-05-08 13:00:54.623348,sex,13,balcao,3.373,2,19.6,,1,0.5183612666666667
9530,2026-05-08 13:01:08.555283,sex,13,drive,3.351,3,52.07,,1,0.5287294499999999
9338,2026-05-08 13:01:31.286992,sex,13,balcao,0.828,1,10.74,,1,0.6110607333333333
9531,2026-05-08 13:01:31.928669,sex,13,drive,0.967,1,11.1,,1,0.38955643333333334
9442,2026-05-08 13:01:32.122277,sex,13,totem,1.03,2,31.31,jovem,4,0.7959713833333333
9532,2026-05-08 13:01:42.729203,sex,13,drive,2.423,4,67.2,,1,0.1800089
9339,2026-05-08 13:01:53.186893,sex,13,balcao,0.294,5,87.97,,1,0.36499834999999997
9533,2026-05-08 13:02:07.432273,sex,13,drive,4.139,5,62.75,,1,0.41171783333333334
9443,2026-05-08 13:02:08.084820,sex,13,totem,0.242,3,30.09,jovem,4,0.5993757166666666
9444,2026-05-08 13:02:34.120068,sex,13,totem,1.678,5,87.89,jovem,4,0.4339208
9445,2026-05-08 13:03:11.177511,sex,13,totem,1.371,3,30.12,jovem,4,0.61762405
9446,2026-05-08 13:03:25.247023,sex,13,totem,0.575,1,17.35,jovem,4,0.23449186666666666
9340,2026-05-08 13:03:34.886807,sex,13,balcao,4.274,2,35.04,,1,1.6949985666666667
9447,2026-05-08 13:03:50.572021,sex,13,totem,2.03,4,49.92,jovem,4,0.4220833
9448,2026-05-08 13:04:01.899925,sex,13,totem,5.285,2,28.9,idoso,4,0.1887984
9534,2026-05-08 13:04:05.467601,sex,13,drive,4.85,5,53.66,,1,1.9672554666666668
9341,2026-05-08 13:04:20.708781,sex,13,balcao,2.574,5,89.06,,1,0.7636995666666666
9342,2026-05-08 13:04:37.521564,sex,13,balcao,5.234,1,17.21,,1,0.28021305
9343,2026-05-08 13:04:42.687074,sex,13,balcao,0.674,5,47.16,,1,0.08609183333333334
9344,2026-05-08 13:04:50.210854,sex,13,balcao,2.625,6,79.29,,1,0.12539633333333333
9535,2026-05-08 13:05:00.340550,sex,13,drive,1.626,2,33.25,,1,0.9145491499999999
9449,2026-05-08 13:05:01.621809,sex,13,totem,0.03,4,39.83,jovem,4,0.9953647333333334
9345,2026-05-08 13:06:09.569434,sex,13,balcao,1.037,4,56.06,,1,1.322643
9346,2026-05-08 13:06:36.971974,sex,13,balcao,1.287,1,10.62,,1,0.456709
9450,2026-05-08 13:06:45.524468,sex,13,totem,0.122,3,30.51,jovem,4,1.7317109833333333
9451,2026-05-08 13:06:49.942629,sex,13,totem,0.332,1,8.57,jovem,4,0.07363601666666666
9536,2026-05-08 13:06:55.917545,sex,13,drive,3.23,2,32.5,,1,1.92628325
9537,2026-05-08 13:06:56.322647,sex,13,drive,3.632,3,30.92,,1,0.0067517
9538,2026-05-08 13:07:02.934449,sex,13,drive,2.674,2,17.67,,1,0.1101967
9347,2026-05-08 13:07:03.795341,sex,13,balcao,1.962,2,17.84,,1,0.44705611666666667
9348,2026-05-08 13:07:20.462080,sex,13,balcao,0.111,2,33.79,,1,0.27777898333333334
9539,2026-05-08 13:07:25.466099,sex,13,drive,1.135,3,29.16,,1,0.37552749999999996
9540,2026-05-08 13:07:37.219205,sex,13,drive,3.929,3,30.95,,1,0.1958851
9541,2026-05-08 13:07:38.688006,sex,13,drive,3.117,1,14.55,,1,0.024480016666666667
9542,2026-05-08 13:07:50.280263,sex,13,drive,1.015,3,43.57,,1,0.19320428333333334
9349,2026-05-08 13:08:05.855873,sex,13,balcao,0.046,6,90.96,,1,0.7565632166666667
9350,2026-05-08 13:08:11.792447,sex,13,balcao,1.608,4,68.46,,1,0.0989429
9351,2026-05-08 13:08:13.565320,sex,13,balcao,4.12,2,30.76,,1,0.029547883333333334
9543,2026-05-08 13:08:17.908837,sex,13,drive,9.614,2,21.99,,1,0.4604762333333333
9352,2026-05-08 13:09:12.224763,sex,13,balcao,1.318,2,29.81,,1,0.9776573833333334
9452,2026-05-08 13:09:17.811906,sex,13,totem,2.959,2,29.95,idoso,4,2.46448795
9353,2026-05-08 13:09:19.801253,sex,13,balcao,0.019,3,35.32,,1,0.12627483333333334
9354,2026-05-08 13:09:21.471878,sex,13,balcao,5.476,8,81.59,,1,0.02784375
9453,2026-05-08 13:09:32.518961,sex,13,totem,2.71,5,66.92,jovem,4,0.24511758333333333
9544,2026-05-08 13:10:00.144291,sex,13,drive,3.554,1,13.32,,1,1.7039242333333333
9545,2026-05-08 13:10:00.651824,sex,13,drive,3.206,3,26.52,,1,0.008458883333333334
9454,2026-05-08 13:10:21.232852,sex,13,totem,0.233,2,27.8,jovem,4,0.8118981833333333
9355,2026-05-08 13:10:32.103195,sex,13,balcao,0.798,4,45.48,,1,1.1771886166666665
9356,2026-05-08 13:10:58.386861,sex,13,balcao,0.444,3,39.45,,1,0.4380611
9546,2026-05-08 13:11:00.194897,sex,13,drive,0.632,1,12.03,,1,0.99238455
9357,2026-05-08 13:11:11.001043,sex,13,balcao,2.332,1,16.99,,1,0.21023636666666665
9547,2026-05-08 13:11:20.428971,sex,13,drive,3.08,3,50.98,,1,0.3372345666666667
9455,2026-05-08 13:11:43.490001,sex,13,totem,2.262,2,20.01,jovem,4,1.3709524833333333
9456,2026-05-08 13:12:18.178109,sex,13,totem,0.264,3,36.06,jovem,4,0.5781351333333333
9548,2026-05-08 13:12:59.223023,sex,13,drive,2.276,1,9.64,,1,1.6465675333333332
9358,2026-05-08 13:13:11.053516,sex,13,balcao,1.036,3,47.54,,1,2.0008745500000003
9457,2026-05-08 13:13:12.398035,sex,13,totem,2.254,2,25.39,idoso,4,0.9036654333333334
9458,2026-05-08 13:13:39.836783,sex,13,totem,0.565,4,71.3,jovem,4,0.4573124666666667
9359,2026-05-08 13:13:42.123399,sex,13,balcao,0.308,1,10.63,,1,0.5178313833333333
9459,2026-05-08 13:14:06.753258,sex,13,totem,3.366,1,15.85,idoso,4,0.44860791666666666
9360,2026-05-08 13:14:07.789412,sex,13,balcao,0.737,6,98.09,,1,0.42776688333333335
9361,2026-05-08 13:14:16.976390,sex,13,balcao,1.429,2,34.71,,1,0.1531163
9460,2026-05-08 13:14:19.342299,sex,13,totem,4.177,2,18.47,idoso,4,0.20981734999999999
9362,2026-05-08 13:14:38.643209,sex,13,balcao,1.064,1,10.81,,1,0.36111365
9363,2026-05-08 13:14:45.129882,sex,13,balcao,1.424,4,56.11,,1,0.10811121666666666
9461,2026-05-08 13:14:49.042912,sex,13,totem,3.712,3,45.72,jovem,4,0.49501021666666667
9364,2026-05-08 13:14:59.608225,sex,13,balcao,0.285,3,47.14,,1,0.24130571666666667
9365,2026-05-08 13:15:20.410556,sex,13,balcao,0.026,3,37.01,,1,0.34670551666666666
9549,2026-05-08 13:16:14.321967,sex,13,drive,3.463,3,33.88,,1,3.2516490666666664
9462,2026-05-08 13:16:44.510951,sex,13,totem,7.652,1,17.27,idoso,4,1.9244673166666668
9366,2026-05-08 13:16:48.387466,sex,13,balcao,1.854,2,32.72,,1,1.4662818333333334
9367,2026-05-08 13:16:55.204331,sex,13,balcao,0.033,3,40.5,,1,0.11361441666666666
9550,2026-05-08 13:17:03.101552,sex,13,drive,2.009,1,13.34,,1,0.8129930833333333
9463,2026-05-08 13:17:05.440395,sex,13,totem,0.649,5,45.2,idoso,4,0.34882406666666665
9368,2026-05-08 13:17:18.946073,sex,13,balcao,3.163,4,65.1,,1,0.3956957
9464,2026-05-08 13:17:23.122845,sex,13,totem,0.603,2,33.6,jovem,4,0.2947075
9551,2026-05-08 13:17:28.196183,sex,13,drive,3.223,3,35.49,,1,0.41824385
9369,2026-05-08 13:17:57.717614,sex,13,balcao,5.369,1,13.8,,1,0.64619235
9552,2026-05-08 13:17:58.773927,sex,13,drive,3.455,4,41.21,,1,0.5096290666666666
9370,2026-05-08 13:18:01.165757,sex,13,balcao,0.431,3,48.96,,1,0.05746905
9553,2026-05-08 13:18:13.687709,sex,13,drive,1.115,4,68.31,,1,0.24856303333333332
9554,2026-05-08 13:18:29.608088,sex,13,drive,2.885,5,74.23,,1,0.26533965
9555,2026-05-08 13:18:32.750512,sex,13,drive,3.881,4,50.74,,1,0.05237373333333333
9465,2026-05-08 13:18:33.046064,sex,13,totem,1.212,3,34.03,jovem,4,1.1653869833333335
9556,2026-05-08 13:19:03.097481,sex,13,drive,1.139,1,8.68,,1,0.5057828166666667
9371,2026-05-08 13:19:09.310905,sex,13,balcao,4.746,5,52.39,,1,1.1357524666666667
9466,2026-05-08 13:19:10.176163,sex,13,totem,0.284,1,14.22,idoso,4,0.6188349833333333
9467,2026-05-08 13:19:25.556904,sex,13,totem,4.28,5,65.02,jovem,4,0.25634568333333335
9557,2026-05-08 13:19:43.166164,sex,13,drive,4.837,2,20.37,,1,0.6678113833333333
9558,2026-05-08 13:20:05.133721,sex,13,drive,1.311,2,34.69,,1,0.36612595
9468,2026-05-08 13:20:17.562556,sex,13,totem,2.802,4,49.31,jovem,4,0.8667608666666666
9469,2026-05-08 13:20:27.300346,sex,13,totem,0.862,4,48.74,jovem,4,0.1622965
9559,2026-05-08 13:20:30.390636,sex,13,drive,3.502,1,13.35,,1,0.42094858333333335
9560,2026-05-08 13:20:46.637639,sex,13,drive,5.4,1,11.79,,1,0.27078338333333335
9470,2026-05-08 13:20:55.551794,sex,13,totem,0.619,4,70.41,jovem,4,0.47085746666666667
9471,2026-05-08 13:21:12.352770,sex,13,totem,3.652,3,31.14,jovem,4,0.2800162666666666
9472,2026-05-08 13:21:14.136827,sex,13,totem,0.508,2,35.54,jovem,4,0.029734283333333333
9561,2026-05-08 13:21:25.720490,sex,13,drive,1.309,3,49.7,,1,0.65138085
9372,2026-05-08 13:21:35.642922,sex,13,balcao,0.487,1,16.34,,1,2.43886695
9373,2026-05-08 13:22:07.528096,sex,13,balcao,2.532,4,53.64,,1,0.5314195666666667
9562,2026-05-08 13:22:31.697340,sex,13,drive,1.325,3,34.56,,1,1.0996141666666666
9374,2026-05-08 13:22:55.292044,sex,13,balcao,1.11,2,18.97,,1,0.7960657999999999
9563,2026-05-08 13:23:40.725048,sex,13,drive,0.801,4,35.93,,1,1.1504618
9375,2026-05-08 13:23:50.113091,sex,13,balcao,8.209,2,33.3,,1,0.9136841166666667
9564,2026-05-08 13:24:09.156182,sex,13,drive,5.227,4,67.96,,1,0.4738522333333333
9376,2026-05-08 13:24:41.053828,sex,13,balcao,1.056,1,11.74,,1,0.8490122833333333
